timestamp, userID, result, date
2020-12-03T19:20:33.172,773073, result: movie  3332 not found  140 ,20201204
2020-12-03T19:20:33.210,415018, result: movie  5402 not found  179 ,20201204
2020-12-03T19:20:33.224,166798, result: movie  5311 not found  195 ,20201204
2020-12-03T19:20:33.224,109321, result: movie  6439 not found  192 ,20201204
2020-12-03T19:20:33.224,364877, result: movie  6224 not found  194 ,20201204
2020-12-03T19:20:33.224,571220, result: movie  7066 not found  195 ,20201204
2020-12-03T19:20:33.231,402998, result: movie  9473 not found  201 ,20201204
2020-12-03T19:20:33.231,217834, result: movie  8903 not found  201 ,20201204
2020-12-03T19:20:34.075,915812, result: movie  4733 not found  42 ,20201204
2020-12-03T19:20:34.081,880497, result: movie  2873 not found  45 ,20201204
2020-12-03T19:20:34.081,664921, result: movie  9150 not found  47 ,20201204
2020-12-03T19:20:34.098,52749, result: movie [9395 not found  64 ,20201204
2020-12-03T19:20:34.098,158898, result: movie [9079 not found  63 ,20201204
2020-12-03T19:20:35.069,563220, result: movie  2360 not found  32 ,20201204
2020-12-03T19:20:35.092,692732, result: movie  9572 not found  52 ,20201204
2020-12-03T19:20:35.097,770170, result: movie  8171 not found  58 ,20201204
2020-12-03T19:20:35.104,850200, result: movie  2020 not found  65 ,20201204
2020-12-03T19:20:35.104,520644, result: movie  3010 not found  65 ,20201204
2020-12-03T19:20:35.121,547625, result: movie  8284 not found  81 ,20201204
2020-12-03T19:20:35.122,560911, result: movie  6726 not found  84 ,20201204
2020-12-03T19:20:35.126,989714, result: movie [9276 not found  88 ,20201204
2020-12-03T19:20:35.127,190850, result: movie  2020 not found  89 ,20201204
2020-12-03T19:20:36.076,716270, result: movie  2987 not found  35 ,20201204
2020-12-03T19:20:36.080,249759, result: movie  6302 not found  39 ,20201204
2020-12-03T19:20:36.080,879846, result: movie  6199 not found  38 ,20201204
2020-12-03T19:20:36.104,794209, result: movie  7454 not found  63 ,20201204
2020-12-03T19:20:36.112,997528, result: movie  3185 not found  71 ,20201204
